ID,城市编号,城市,城市经理编号,城市经理,产品编号,日期,销量,识别码
210,C031,三明市,C-031,周三明,P003,2018/2/10,80,P003C-031
213,C050,南宁市,C-050,王南宁,P003,2018/2/10,31,P003C-050
214,C013,临汾市,C-013,王临汾,P003,2018/2/10,33,P003C-013
217,C043,扬州市,C-043,刘扬州,P003,2018/2/10,92,P003C-043
219,C028,南通市,C-028,王南通,P003,2018/2/10,46,P003C-028
221,C070,西安市,C-072,王西安,P003,2018/2/10,38,P003C-072
223,C072,贵阳市,C-074,赵贵阳,P003,2018/2/10,44,P003C-074
224,C022,淮安市,C-022,赵淮安,P003,2018/2/10,29,P003C-022
228,C060,邵阳市,C-060,赵邵阳,P003,2018/2/11,23,P003C-060
229,C051,中山市,C-051,张中山,P003,2018/2/11,8,P003C-051
231,C017,安庆市,C-017,郑安庆,P003,2018/2/11,98,P003C-017
232,C048,惠州市,C-048,孙惠州,P003,2018/2/11,65,P003C-048
233,C043,扬州市,C-043,刘扬州,P003,2018/2/11,11,P003C-043
235,C073,昆明市,C-075,李昆明,P003,2018/2/11,38,P003C-075
237,C056,开封市,C-056,王开封,P003,2018/2/11,84,P003C-056
238,C071,成都市,C-073,陈成都,P003,2018/2/11,42,P003C-073
240,C050,南宁市,C-050,王南宁,P003,2018/2/11,7,P003C-050
241,C033,上海市,C-033,王上海,P003,2018/2/11,8,P003C-033
242,C073,昆明市,C-075,李昆明,P003,2018/2/11,13,P003C-075
244,C036,台州市,C-036,孙台州,P003,2018/2/11,77,P003C-036
245,C046,广州市,C-046,李广州,P003,2018/2/11,17,P003C-046
249,C062,孝感市,C-062,郑孝感,P003,2018/2/11,12,P003C-062
252,C025,六安市,C-025,王六安,P003,2018/2/11,72,P003C-025
253,C045,镇江市,C-045,王镇江,P003,2018/2/11,54,P003C-045
254,C073,昆明市,C-075,李昆明,P003,2018/2/11,0,P003C-075
255,C005,沧州市,C-005,周沧州,P003,2018/2/11,7,P003C-005
256,C009,邯郸市,C-009,周邯郸,P003,2018/2/11,85,P003C-009
257,C019,福州市,C-019,王福州,P003,2018/2/11,38,P003C-019
258,C058,漯河市,C-058,张漯河,P003,2018/2/11,61,P003C-058
259,C020,杭州市,C-020,张杭州,P003,2018/2/11,20,P003C-020
261,C052,郴州市,C-052,李郴州,P003,2018/2/11,43,P003C-052
262,C061,武汉市,C-061,叶武汉,P003,2018/2/11,35,P003C-061
263,C042,盐城市,C-042,张盐城,P003,2018/2/11,33,P003C-042
266,C011,晋中市,C-011,赵晋中,P003,2018/2/11,17,P003C-011
267,C040,宿迁市,C-040,李宿迁,P003,2018/2/11,56,P003C-040
269,C008,大同市,C-008,吴大同,P003,2018/2/12,42,P003C-008
271,C028,南通市,C-028,王南通,P003,2018/2/12,42,P003C-028
272,C035,苏州市,C-035,陈苏州,P003,2018/2/12,26,P003C-035
273,C063,信阳市,C-063,陈信阳,P003,2018/2/12,4,P003C-063
276,C027,南京市,C-027,李南京,P003,2018/2/12,92,P003C-027
279,C069,兰州市,C-069,李兰州,P003,2018/2/12,69,P003C-069
280,C018,常州市,C-018,张常州,P003,2018/2/12,95,P003C-018
282,C014,天津市,C-014,张天津,P003,2018/2/12,15,P003C-014
283,C067,郑州市,C-067,王郑州,P003,2018/2/12,42,P003C-067
285,C041,徐州市,C-041,孙徐州,P003,2018/2/12,18,P003C-041
286,C031,三明市,C-031,周三明,P003,2018/2/12,44,P003C-031
287,C050,南宁市,C-050,王南宁,P003,2018/2/12,70,P003C-050
288,C064,许昌市,C-064,王许昌,P003,2018/2/12,25,P003C-064
292,C032,厦门市,C-032,吴厦门,P003,2018/2/12,19,P003C-032
294,C028,南通市,C-028,王南通,P003,2018/2/12,0,P003C-028
295,C070,西安市,C-072,王西安,P003,2018/2/12,25,P003C-072
298,C072,贵阳市,C-074,赵贵阳,P003,2018/2/12,16,P003C-074
299,C022,淮安市,C-022,赵淮安,P003,2018/2/12,6,P003C-022
301,C038,温州市,C-038,周温州,P003,2018/2/12,21,P003C-038
302,C039,无锡市,C-039,吴无锡,P003,2018/2/12,27,P003C-039
304,C057,洛阳市,C-057,郑洛阳,P003,2018/2/13,40,P003C-057
305,C037,泰州市,C-037,李泰州,P003,2018/2/13,27,P003C-037
306,C055,衡阳市,C-055,吴衡阳,P003,2018/2/13,33,P003C-055
307,C005,沧州市,C-005,周沧州,P003,2018/2/13,18,P003C-005
309,C011,晋中市,C-011,赵晋中,P003,2018/2/13,43,P003C-011
310,C066,岳阳市,C-066,李岳阳,P003,2018/2/14,35,P003C-066
311,C067,郑州市,C-067,王郑州,P003,2018/2/14,59,P003C-067
312,C068,株洲市,C-068,孙株洲,P003,2018/2/14,59,P003C-068
313,C017,安庆市,C-017,郑安庆,P003,2018/2/15,86,P003C-017
315,C043,扬州市,C-043,刘扬州,P003,2018/2/15,49,P003C-043
317,C073,昆明市,C-075,李昆明,P003,2018/2/15,93,P003C-075
318,C071,成都市,C-073,陈成都,P003,2018/2/15,38,P003C-073
319,C065,宜昌市,C-065,吴宜昌,P003,2018/2/15,12,P003C-065
320,C073,昆明市,C-075,李昆明,P003,2018/2/15,9,P003C-075
322,C036,台州市,C-036,孙台州,P003,2018/2/15,34,P003C-036
323,C010,晋城市,C-010,王晋城,P003,2018/2/15,45,P003C-010
324,C027,南京市,C-027,李南京,P003,2018/2/15,11,P003C-027
327,C046,广州市,C-046,李广州,P003,2018/2/15,44,P003C-046
329,C029,莆田市,C-029,李莆田,P003,2018/2/15,1,P003C-029
332,C015,邢台市,C-015,李邢台,P003,2018/2/15,53,P003C-015
333,C053,抚州市,C-053,周抚州,P003,2018/2/15,4,P003C-053
335,C013,临汾市,C-013,王临汾,P003,2018/2/15,7,P003C-013
336,C025,六安市,C-025,王六安,P003,2018/2/15,24,P003C-025
338,C073,昆明市,C-075,李昆明,P003,2018/2/15,64,P003C-075
340,C019,福州市,C-019,王福州,P003,2018/2/15,35,P003C-019
342,C020,杭州市,C-020,张杭州,P003,2018/2/15,37,P003C-020
343,C028,南通市,C-028,王南通,P003,2018/2/15,32,P003C-028
344,C061,武汉市,C-061,叶武汉,P003,2018/2/15,46,P003C-061
346,C018,常州市,C-018,张常州,P003,2018/2/15,10,P003C-018
347,C042,盐城市,C-042,张盐城,P003,2018/2/15,55,P003C-042
351,C035,苏州市,C-035,陈苏州,P003,2018/2/16,14,P003C-035
355,C007,赤峰市,C-007,孙赤峰,P003,2018/2/16,82,P003C-007
359,C050,南宁市,C-050,王南宁,P003,2018/2/16,28,P003C-050
361,C037,泰州市,C-037,李泰州,P003,2018/2/16,66,P003C-037
363,C069,兰州市,C-069,李兰州,P003,2018/2/16,32,P003C-069
364,C018,常州市,C-018,张常州,P003,2018/2/16,73,P003C-018
366,C016,运城市,C-016,刘运城,P003,2018/2/16,81,P003C-016
367,C027,南京市,C-027,李南京,P003,2018/2/16,25,P003C-027
368,C067,郑州市,C-067,王郑州,P003,2018/2/16,90,P003C-067
369,C033,上海市,C-033,王上海,P003,2018/2/16,36,P003C-033
370,C050,南宁市,C-050,王南宁,P003,2018/2/16,54,P003C-050
372,C005,沧州市,C-005,周沧州,P003,2018/2/16,13,P003C-005
374,C043,扬州市,C-043,刘扬州,P003,2018/2/16,68,P003C-043
377,C070,西安市,C-072,王西安,P003,2018/2/16,47,P003C-072
379,C024,金华市,C-024,张金华,P003,2018/2/16,39,P003C-024
380,C072,贵阳市,C-074,赵贵阳,P003,2018/2/16,61,P003C-074
381,C022,淮安市,C-022,赵淮安,P003,2018/2/16,37,P003C-022
383,C011,晋中市,C-011,赵晋中,P003,2018/2/16,33,P003C-011
384,C040,宿迁市,C-040,李宿迁,P003,2018/2/16,88,P003C-040
385,C039,无锡市,C-039,吴无锡,P003,2018/2/16,13,P003C-039
386,C028,南通市,C-028,王南通,P003,2018/2/17,90,P003C-028
387,C017,安庆市,C-017,郑安庆,P003,2018/2/17,87,P003C-017
388,C063,信阳市,C-063,陈信阳,P003,2018/2/17,43,P003C-063
390,C073,昆明市,C-075,李昆明,P003,2018/2/17,99,P003C-075
391,C056,开封市,C-056,王开封,P003,2018/2/17,7,P003C-056
393,C071,成都市,C-073,陈成都,P003,2018/2/17,18,P003C-073
394,C057,洛阳市,C-057,郑洛阳,P003,2018/2/17,20,P003C-057
395,C054,赣州市,C-054,孙赣州,P003,2018/2/17,27,P003C-054
396,C073,昆明市,C-075,李昆明,P003,2018/2/17,48,P003C-075
398,C071,成都市,C-073,陈成都,P003,2018/2/17,27,P003C-073
399,C036,台州市,C-036,孙台州,P003,2018/2/17,55,P003C-036
401,C010,晋城市,C-010,王晋城,P003,2018/2/17,62,P003C-010
402,C027,南京市,C-027,李南京,P003,2018/2/17,83,P003C-027
404,C066,岳阳市,C-066,李岳阳,P003,2018/2/17,7,P003C-066
405,C046,广州市,C-046,李广州,P003,2018/2/17,8,P003C-046
407,C006,承德市,C-006,李承德,P003,2018/2/17,90,P003C-006
408,C015,邢台市,C-015,李邢台,P003,2018/2/17,48,P003C-015
409,C014,天津市,C-014,张天津,P003,2018/2/17,14,P003C-014
411,C021,湖州市,C-021,钱湖州,P003,2018/2/17,94,P003C-021
412,C041,徐州市,C-041,孙徐州,P003,2018/2/17,53,P003C-041
414,C031,三明市,C-031,周三明,P003,2018/2/17,61,P003C-031
415,C013,临汾市,C-013,王临汾,P003,2018/2/17,23,P003C-013
416,C012,廊坊市,C-012,王廊坊,P003,2018/2/17,34,P003C-012
417,C025,六安市,C-025,王六安,P003,2018/2/17,4,P003C-025
418,C073,昆明市,C-075,李昆明,P003,2018/2/17,73,P003C-075
419,C044,漳州市,C-044,吴漳州,P003,2018/2/17,62,P003C-044
422,C009,邯郸市,C-009,周邯郸,P003,2018/2/17,78,P003C-009
423,C019,福州市,C-019,王福州,P003,2018/2/17,25,P003C-019
424,C020,杭州市,C-020,张杭州,P003,2018/2/17,26,P003C-020
425,C028,南通市,C-028,王南通,P003,2018/2/17,5,P003C-028
426,C061,武汉市,C-061,叶武汉,P003,2018/2/17,87,P003C-061
428,C042,盐城市,C-042,张盐城,P003,2018/2/17,46,P003C-042
429,C002,长春市,C-002,赵长春,P003,2018/2/17,98,P003C-002
430,C038,温州市,C-038,周温州,P003,2018/2/17,47,P003C-038
433,C051,中山市,C-051,张中山,P003,2018/2/18,98,P003C-051
434,C035,苏州市,C-035,陈苏州,P003,2018/2/18,31,P003C-035
438,C007,赤峰市,C-007,孙赤峰,P003,2018/2/18,68,P003C-007
440,C072,贵阳市,C-074,赵贵阳,P003,2018/2/18,42,P003C-074
441,C065,宜昌市,C-065,吴宜昌,P003,2018/2/18,22,P003C-065
443,C033,上海市,C-033,王上海,P003,2018/2/18,23,P003C-033
444,C037,泰州市,C-037,李泰州,P003,2018/2/18,49,P003C-037
446,C069,兰州市,C-069,李兰州,P003,2018/2/18,31,P003C-069
447,C018,常州市,C-018,张常州,P003,2018/2/18,70,P003C-018
449,C016,运城市,C-016,刘运城,P003,2018/2/18,7,P003C-016
450,C067,郑州市,C-067,王郑州,P003,2018/2/18,32,P003C-067
451,C050,南宁市,C-050,王南宁,P003,2018/2/18,73,P003C-050
454,C005,沧州市,C-005,周沧州,P003,2018/2/18,0,P003C-005
457,C070,西安市,C-072,王西安,P003,2018/2/18,19,P003C-072
459,C018,常州市,C-018,张常州,P003,2018/2/18,58,P003C-018
460,C019,福州市,C-019,王福州,P003,2018/2/18,21,P003C-019
462,C072,贵阳市,C-074,赵贵阳,P003,2018/2/18,15,P003C-074
463,C022,淮安市,C-022,赵淮安,P003,2018/2/18,29,P003C-022
464,C011,晋中市,C-011,赵晋中,P003,2018/2/18,2,P003C-011
465,C039,无锡市,C-039,吴无锡,P003,2018/2/18,25,P003C-039
466,C008,大同市,C-008,吴大同,P003,2018/2/19,11,P003C-008
468,C063,信阳市,C-063,陈信阳,P003,2018/2/19,4,P003C-063
469,C048,惠州市,C-048,孙惠州,P003,2018/2/19,23,P003C-048
470,C043,扬州市,C-043,刘扬州,P003,2018/2/19,15,P003C-043
471,C073,昆明市,C-075,李昆明,P003,2018/2/19,7,P003C-075
474,C071,成都市,C-073,陈成都,P003,2018/2/19,8,P003C-073
475,C057,洛阳市,C-057,郑洛阳,P003,2018/2/19,14,P003C-057
476,C073,昆明市,C-075,李昆明,P003,2018/2/19,14,P003C-075
477,C010,晋城市,C-010,王晋城,P003,2018/2/19,0,P003C-010
479,C027,南京市,C-027,李南京,P003,2018/2/19,8,P003C-027
481,C046,广州市,C-046,李广州,P003,2018/2/19,4,P003C-046
483,C006,承德市,C-006,李承德,P003,2018/2/19,12,P003C-006
484,C015,邢台市,C-015,李邢台,P003,2018/2/19,9,P003C-015
486,C053,抚州市,C-053,周抚州,P003,2018/2/19,20,P003C-053
490,C025,六安市,C-025,王六安,P003,2018/2/19,17,P003C-025
492,C073,昆明市,C-075,李昆明,P003,2018/2/19,27,P003C-075
494,C019,福州市,C-019,王福州,P003,2018/2/19,24,P003C-019
496,C020,杭州市,C-020,张杭州,P003,2018/2/19,20,P003C-020
497,C028,南通市,C-028,王南通,P003,2018/2/19,8,P003C-028
499,C061,武汉市,C-061,叶武汉,P003,2018/2/19,7,P003C-061
502,C040,宿迁市,C-040,李宿迁,P003,2018/2/19,28,P003C-040
503,C023,嘉兴市,C-023,郑嘉兴,P003,2018/2/19,13,P003C-023
506,C017,安庆市,C-017,郑安庆,P003,2018/2/20,18,P003C-017
507,C067,郑州市,C-067,王郑州,P003,2018/2/20,22,P003C-067
508,C041,徐州市,C-041,孙徐州,P003,2018/2/20,28,P003C-041
509,C050,南宁市,C-050,王南宁,P003,2018/2/20,12,P003C-050
510,C013,临汾市,C-013,王临汾,P003,2018/2/20,9,P003C-013
511,C005,沧州市,C-005,周沧州,P003,2018/2/20,9,P003C-005
515,C050,南宁市,C-050,王南宁,P003,2018/2/21,28,P003C-050
516,C028,南通市,C-028,王南通,P003,2018/2/22,17,P003C-028
517,C060,邵阳市,C-060,赵邵阳,P003,2018/2/22,1,P003C-060
518,C035,苏州市,C-035,陈苏州,P003,2018/2/22,14,P003C-035
522,C073,昆明市,C-075,李昆明,P003,2018/2/22,17,P003C-075
524,C072,贵阳市,C-074,赵贵阳,P003,2018/2/22,19,P003C-074
525,C057,洛阳市,C-057,郑洛阳,P003,2018/2/22,18,P003C-057
527,C036,台州市,C-036,孙台州,P003,2018/2/22,24,P003C-036
528,C010,晋城市,C-010,王晋城,P003,2018/2/22,21,P003C-010
530,C027,南京市,C-027,李南京,P003,2018/2/22,4,P003C-027
532,C037,泰州市,C-037,李泰州,P003,2018/2/22,16,P003C-037
534,C018,常州市,C-018,张常州,P003,2018/2/22,24,P003C-018
535,C014,天津市,C-014,张天津,P003,2018/2/22,11,P003C-014
536,C067,郑州市,C-067,王郑州,P003,2018/2/22,16,P003C-067
539,C033,上海市,C-033,王上海,P003,2018/2/22,0,P003C-033
540,C032,厦门市,C-032,吴厦门,P003,2018/2/22,12,P003C-032
542,C043,扬州市,C-043,刘扬州,P003,2018/2/22,28,P003C-043
545,C070,西安市,C-072,王西安,P003,2018/2/22,5,P003C-072
546,C042,盐城市,C-042,张盐城,P003,2018/2/22,7,P003C-042
547,C072,贵阳市,C-074,赵贵阳,P003,2018/2/22,23,P003C-074
548,C022,淮安市,C-022,赵淮安,P003,2018/2/22,2,P003C-022
550,C038,温州市,C-038,周温州,P003,2018/2/22,5,P003C-038
551,C039,无锡市,C-039,吴无锡,P003,2018/2/22,21,P003C-039
553,C017,安庆市,C-017,郑安庆,P003,2018/2/23,15,P003C-017
554,C063,信阳市,C-063,陈信阳,P003,2018/2/23,26,P003C-063
555,C007,赤峰市,C-007,孙赤峰,P003,2018/2/23,24,P003C-007
556,C043,扬州市,C-043,刘扬州,P003,2018/2/23,14,P003C-043
557,C056,开封市,C-056,王开封,P003,2018/2/23,29,P003C-056
559,C071,成都市,C-073,陈成都,P003,2018/2/23,27,P003C-073
561,C065,宜昌市,C-065,吴宜昌,P003,2018/2/23,29,P003C-065
563,C054,赣州市,C-054,孙赣州,P003,2018/2/23,6,P003C-054
564,C033,上海市,C-033,王上海,P003,2018/2/23,12,P003C-033
565,C073,昆明市,C-075,李昆明,P003,2018/2/23,13,P003C-075
567,C046,广州市,C-046,李广州,P003,2018/2/23,14,P003C-046
569,C069,兰州市,C-069,李兰州,P003,2018/2/23,7,P003C-069
572,C016,运城市,C-016,刘运城,P003,2018/2/23,4,P003C-016
573,C068,株洲市,C-068,孙株洲,P003,2018/2/23,5,P003C-068
575,C041,徐州市,C-041,孙徐州,P003,2018/2/23,29,P003C-041
576,C050,南宁市,C-050,王南宁,P003,2018/2/23,11,P003C-050
578,C013,临汾市,C-013,王临汾,P003,2018/2/23,19,P003C-013
580,C025,六安市,C-025,王六安,P003,2018/2/23,0,P003C-025
582,C073,昆明市,C-075,李昆明,P003,2018/2/23,9,P003C-075
583,C005,沧州市,C-005,周沧州,P003,2018/2/23,0,P003C-005
586,C009,邯郸市,C-009,周邯郸,P003,2018/2/23,25,P003C-009
589,C020,杭州市,C-020,张杭州,P003,2018/2/23,2,P003C-020
590,C028,南通市,C-028,王南通,P003,2018/2/23,4,P003C-028
592,C061,武汉市,C-061,叶武汉,P003,2018/2/23,3,P003C-061
596,C024,金华市,C-024,张金华,P003,2018/2/23,11,P003C-024
597,C002,长春市,C-002,赵长春,P003,2018/2/23,26,P003C-002
598,C011,晋中市,C-011,赵晋中,P003,2018/2/23,10,P003C-011
601,C051,中山市,C-051,张中山,P003,2018/2/24,4,P003C-051
602,C035,苏州市,C-035,陈苏州,P003,2018/2/24,0,P003C-035
604,C073,昆明市,C-075,李昆明,P003,2018/2/24,22,P003C-075
606,C057,洛阳市,C-057,郑洛阳,P003,2018/2/24,10,P003C-057
608,C027,南京市,C-027,李南京,P003,2018/2/24,24,P003C-027
610,C037,泰州市,C-037,李泰州,P003,2018/2/24,2,P003C-037
612,C018,常州市,C-018,张常州,P003,2018/2/24,2,P003C-018
613,C014,天津市,C-014,张天津,P003,2018/2/24,13,P003C-014
614,C067,郑州市,C-067,王郑州,P003,2018/2/24,0,P003C-067
619,C043,扬州市,C-043,刘扬州,P003,2018/2/24,0,P003C-043
621,C070,西安市,C-072,王西安,P003,2018/2/24,5,P003C-072
622,C042,盐城市,C-042,张盐城,P003,2018/2/24,29,P003C-042
623,C072,贵阳市,C-074,赵贵阳,P003,2018/2/24,12,P003C-074
626,C039,无锡市,C-039,吴无锡,P003,2018/2/24,9,P003C-039
628,C008,大同市,C-008,吴大同,P003,2018/2/25,22,P003C-008
629,C028,南通市,C-028,王南通,P003,2018/2/25,4,P003C-028
631,C017,安庆市,C-017,郑安庆,P003,2018/2/25,28,P003C-017
632,C048,惠州市,C-048,孙惠州,P003,2018/2/25,8,P003C-048
634,C056,开封市,C-056,王开封,P003,2018/2/25,4,P003C-056
635,C071,成都市,C-073,陈成都,P003,2018/2/25,27,P003C-073
636,C065,宜昌市,C-065,吴宜昌,P003,2018/2/25,3,P003C-065
637,C046,广州市,C-046,李广州,P003,2018/2/25,25,P003C-046
639,C016,运城市,C-016,刘运城,P003,2018/2/25,5,P003C-016
641,C050,南宁市,C-050,王南宁,P003,2018/2/25,0,P003C-050
642,C013,临汾市,C-013,王临汾,P003,2018/2/25,22,P003C-013
643,C025,六安市,C-025,王六安,P003,2018/2/25,19,P003C-025
644,C073,昆明市,C-075,李昆明,P003,2018/2/25,29,P003C-075
645,C005,沧州市,C-005,周沧州,P003,2018/2/25,0,P003C-005
647,C032,厦门市,C-032,吴厦门,P003,2018/2/25,7,P003C-032
648,C009,邯郸市,C-009,周邯郸,P003,2018/2/25,3,P003C-009
650,C020,杭州市,C-020,张杭州,P003,2018/2/25,18,P003C-020
651,C061,武汉市,C-061,叶武汉,P003,2018/2/25,20,P003C-061
654,C018,常州市,C-018,张常州,P003,2018/2/25,3,P003C-018
657,C022,淮安市,C-022,赵淮安,P003,2018/2/25,17,P003C-022
659,C040,宿迁市,C-040,李宿迁,P003,2018/2/25,25,P003C-040
660,C023,嘉兴市,C-023,郑嘉兴,P003,2018/2/25,22,P003C-023
2291,C057,洛阳市,C-057,郑洛阳,P003,2018/1/1,9,P003C-057
2292,C067,郑州市,C-067,王郑州,P003,2018/1/1,37,P003C-067
2293,C060,邵阳市,C-060,赵邵阳,P003,2018/1/2,53,P003C-060
2294,C017,安庆市,C-017,郑安庆,P003,2018/1/2,7,P003C-017
2295,C048,惠州市,C-048,孙惠州,P003,2018/1/2,25,P003C-048
2296,C007,赤峰市,C-007,孙赤峰,P003,2018/1/2,4,P003C-007
2297,C043,扬州市,C-043,刘扬州,P003,2018/1/2,45,P003C-043
2298,C073,昆明市,C-075,李昆明,P003,2018/1/2,75,P003C-075
2299,C071,成都市,C-073,陈成都,P003,2018/1/2,78,P003C-073
2300,C050,南宁市,C-050,王南宁,P003,2018/1/2,13,P003C-050
2301,C069,兰州市,C-069,李兰州,P003,2018/1/2,86,P003C-069
2302,C014,天津市,C-014,张天津,P003,2018/1/2,31,P003C-014
2303,C027,南京市,C-027,李南京,P003,2018/1/2,20,P003C-027
2304,C041,徐州市,C-041,孙徐州,P003,2018/1/2,15,P003C-041
2305,C013,临汾市,C-013,王临汾,P003,2018/1/2,68,P003C-013
2306,C025,六安市,C-025,王六安,P003,2018/1/2,35,P003C-025
2307,C073,昆明市,C-075,李昆明,P003,2018/1/2,3,P003C-075
2308,C020,杭州市,C-020,张杭州,P003,2018/1/2,54,P003C-020
2309,C061,武汉市,C-061,叶武汉,P003,2018/1/2,13,P003C-061
2310,C042,盐城市,C-042,张盐城,P003,2018/1/2,83,P003C-042
2311,C022,淮安市,C-022,赵淮安,P003,2018/1/2,36,P003C-022
2312,C040,宿迁市,C-040,李宿迁,P003,2018/1/2,33,P003C-040
2313,C039,无锡市,C-039,吴无锡,P003,2018/1/2,2,P003C-039
2314,C008,大同市,C-008,吴大同,P003,2018/1/3,67,P003C-008
2315,C028,南通市,C-028,王南通,P003,2018/1/3,9,P003C-028
2316,C035,苏州市,C-035,陈苏州,P003,2018/1/3,46,P003C-035
2317,C063,信阳市,C-063,陈信阳,P003,2018/1/3,40,P003C-063
2318,C057,洛阳市,C-057,郑洛阳,P003,2018/1/3,59,P003C-057
2319,C054,赣州市,C-054,孙赣州,P003,2018/1/3,12,P003C-054
2320,C073,昆明市,C-075,李昆明,P003,2018/1/3,77,P003C-075
2321,C027,南京市,C-027,李南京,P003,2018/1/3,15,P003C-027
2322,C037,泰州市,C-037,李泰州,P003,2018/1/3,41,P003C-037
2323,C046,广州市,C-046,李广州,P003,2018/1/3,4,P003C-046
2324,C015,邢台市,C-015,李邢台,P003,2018/1/3,19,P003C-015
2325,C016,运城市,C-016,刘运城,P003,2018/1/3,21,P003C-016
2326,C053,抚州市,C-053,周抚州,P003,2018/1/3,1,P003C-053
2327,C067,郑州市,C-067,王郑州,P003,2018/1/3,88,P003C-067
2328,C050,南宁市,C-050,王南宁,P003,2018/1/3,29,P003C-050
2329,C005,沧州市,C-005,周沧州,P003,2018/1/3,40,P003C-005
2330,C019,福州市,C-019,王福州,P003,2018/1/3,0,P003C-019
2331,C043,扬州市,C-043,刘扬州,P003,2018/1/3,28,P003C-043
2332,C028,南通市,C-028,王南通,P003,2018/1/3,47,P003C-028
2333,C070,西安市,C-072,王西安,P003,2018/1/3,49,P003C-072
2334,C069,兰州市,C-069,李兰州,P003,2018/1/3,8,P003C-069
2335,C072,贵阳市,C-074,赵贵阳,P003,2018/1/3,42,P003C-074
2336,C043,扬州市,C-043,刘扬州,P003,2018/1/4,41,P003C-043
2337,C073,昆明市,C-075,李昆明,P003,2018/1/4,37,P003C-075
2338,C071,成都市,C-073,陈成都,P003,2018/1/4,5,P003C-073
2339,C065,宜昌市,C-065,吴宜昌,P003,2018/1/4,31,P003C-065
2340,C036,台州市,C-036,孙台州,P003,2018/1/4,45,P003C-036
2341,C014,天津市,C-014,张天津,P003,2018/1/4,19,P003C-014
2342,C027,南京市,C-027,李南京,P003,2018/1/4,35,P003C-027
2343,C041,徐州市,C-041,孙徐州,P003,2018/1/4,57,P003C-041
2344,C033,上海市,C-033,王上海,P003,2018/1/4,16,P003C-033
2345,C013,临汾市,C-013,王临汾,P003,2018/1/4,98,P003C-013
2346,C012,廊坊市,C-012,王廊坊,P003,2018/1/4,5,P003C-012
2347,C073,昆明市,C-075,李昆明,P003,2018/1/4,3,P003C-075
2348,C020,杭州市,C-020,张杭州,P003,2018/1/4,86,P003C-020
2349,C061,武汉市,C-061,叶武汉,P003,2018/1/4,75,P003C-061
2350,C019,福州市,C-019,王福州,P003,2018/1/4,32,P003C-019
2351,C042,盐城市,C-042,张盐城,P003,2018/1/4,81,P003C-042
